VCAC,2012-03-27T08:00:00Z,21.21,20.32,18.69,21.6,0.0
VCAC,2012-03-28T08:00:00Z,21.71,21.21,20.71,21.88,0.0
VCAC,2012-03-29T08:00:00Z,23.88,21.71,21.21,24.27,0.0
VCAC,2012-03-30T08:00:00Z,21.25,23.88,20.85,23.88,0.0
VCAC,2012-04-02T08:00:00Z,20.14,21.25,20.03,22.22,0.0
VCAC,2012-04-03T08:00:00Z,21.09,20.14,19.54,21.09,0.0
VCAC,2012-04-04T08:00:00Z,24.9,21.09,21.09,25.22,0.0
VCAC,2012-04-05T08:00:00Z,23.75,24.9,22.77,26.4,0.0
VCAC,2012-04-10T08:00:00Z,29.32,25.62,25.46,29.32,0.0
VCAC,2012-04-11T08:00:00Z,28.77,29.32,26.45,29.76,0.0
VCAC,2012-04-12T08:00:00Z,27.47,28.77,26.67,30.12,0.0
VCAC,2012-04-13T08:00:00Z,29.21,27.47,26.65,29.62,0.0
VCAC,2012-04-16T08:00:00Z,28.6,29.21,27.86,29.81,0.0
VCAC,2012-04-17T08:00:00Z,26.46,28.6,26.21,28.9,0.0
VCAC,2012-04-18T08:00:00Z,27.66,26.46,25.94,27.98,0.0
VCAC,2012-04-19T08:00:00Z,28.23,27.66,25.84,28.24,0.0
VCAC,2012-04-20T08:00:00Z,26.31,28.23,26.18,28.96,0.0
VCAC,2012-04-23T08:00:00Z,29.17,26.31,26.31,30.1,0.0
VCAC,2012-04-24T08:00:00Z,27.32,29.17,27.07,29.17,0.0
VCAC,2012-04-25T08:00:00Z,26.44,27.32,25.9,27.32,0.0
VCAC,2012-04-26T08:00:00Z,25.82,26.44,25.54,27.4,0.0
VCAC,2012-04-27T08:00:00Z,24.76,25.82,23.08,26.97,0.0
VCAC,2012-04-30T08:00:00Z,25.68,24.76,24.53,25.81,0.0
VCAC,2012-05-02T08:00:00Z,26.51,25.97,23.74,27.36,0.0
VCAC,2012-05-03T08:00:00Z,26.16,26.51,25.3,26.64,0.0
VCAC,2012-05-04T08:00:00Z,27.55,26.16,25.13,28.16,0.0
VCAC,2012-05-07T08:00:00Z,26.97,27.55,26.96,29.86,0.0
VCAC,2012-05-08T08:00:00Z,29.14,26.97,26.97,29.73,0.0
VCAC,2012-05-09T08:00:00Z,29.78,29.14,28.41,31.64,0.0
VCAC,2012-05-10T08:00:00Z,27.94,29.78,27.46,30.12,0.0
VCAC,2012-05-11T08:00:00Z,27.43,27.94,26.96,29.2,0.0
VCAC,2012-05-14T08:00:00Z,30.43,27.43,27.43,32.18,0.0
VCAC,2012-05-15T08:00:00Z,30.88,30.43,29.33,31.14,0.0
VCAC,2012-05-16T08:00:00Z,31.67,30.88,29.42,33.93,0.0
VCAC,2012-05-17T08:00:00Z,33.12,30.55,30.34,34.71,0.0
VCAC,2012-05-18T08:00:00Z,31.17,33.12,30.4,34.96,0.0
VCAC,2012-05-21T08:00:00Z,29.64,31.88,29.28,33.11,0.0
VCAC,2012-05-22T08:00:00Z,28.42,29.64,27.19,29.64,0.0
VCAC,2012-05-23T08:00:00Z,31.59,28.42,27.85,31.97,0.0
VCAC,2012-05-24T08:00:00Z,30.13,31.59,29.75,31.99,0.0
VCAC,2012-05-25T08:00:00Z,28.88,30.13,28.52,30.13,0.0
VCAC,2012-05-28T08:00:00Z,30.2,28.88,28.49,30.33,0.0
VCAC,2012-05-29T08:00:00Z,29.81,30.2,29.09,30.67,0.0
VCAC,2012-05-30T08:00:00Z,32.62,29.81,29.74,33.21,0.0
VCAC,2012-05-31T08:00:00Z,33.12,32.62,28.68,33.65,0.0
VCAC,2012-06-01T08:00:00Z,34.44,33.12,31.43,35.06,0.0
VCAC,2012-06-04T08:00:00Z,35.2,36.06,34.24,36.58,0.0
VCAC,2012-06-05T08:00:00Z,33.32,35.2,32.9,35.2,0.0
VCAC,2012-06-06T08:00:00Z,30.45,33.32,29.19,33.32,0.0
VCAC,2012-06-07T08:00:00Z,28.63,30.45,27.17,37.92,0.0
VCAC,2012-06-08T08:00:00Z,28.07,28.63,27.82,30.72,0.0
VCAC,2012-06-11T08:00:00Z,30.37,28.07,22.84,31.27,0.0
VCAC,2012-06-12T08:00:00Z,30.91,30.37,23.57,33.36,0.0
VCAC,2012-06-13T08:00:00Z,32.41,30.91,18.58,33.47,0.0
VCAC,2012-06-14T08:00:00Z,31.54,32.41,31.46,37.51,0.0
